"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"272","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","205","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"273","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","206","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"274","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","206","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"275","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","206","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"276","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","206","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"277","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","207","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"278","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","207","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"279","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","207","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"280","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","207","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"281","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","208","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"282","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","208","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"283","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","208","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"284","com.b2cretailstore.storefront.controllers","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/ControllerConstants.java","3","208","Avoid constants in interfaces. Interfaces define types, constants are implementation details better placed in classes or enums. See Effective Java, item 19.","Best Practices","ConstantsInInterface"
"1","com.b2cretailstore.storefront.controllers.pages","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/pages/Abstractb2cretailstoreRegisterPageController.java","3","65","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"2","com.b2cretailstore.storefront.controllers.pages","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/pages/Abstractb2cretailstoreRegisterPageController.java","2","72","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.b2cretailstore.storefront.controllers.pages","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/pages/CheckoutRegisterController.java","3","34","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"1","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","4","8","Unused import 'com.b2cretailstore.facades.order.b2cretailstoreOrderFacade'","Code Style","UnnecessaryImport"
"2","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","4","9","Unused import 'com.b2cretailstore.facades.order.impl.Defaultb2cretailstoreOrderFacade'","Code Style","UnnecessaryImport"
"3","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","4","15","Unused import 'de.hybris.platform.acceleratorstorefrontcommons.controllers.util.GlobalMessages'","Code Style","UnnecessaryImport"
"4","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","4","18","Unused import 'de.hybris.platform.commercefacades.order.data.OrderData'","Code Style","UnnecessaryImport"
"5","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","4","27","Unused import 'org.springframework.web.bind.annotation.*'","Code Style","UnnecessaryImport"
"6","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","3","35","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"7","com.b2cretailstore.storefront.controllers.gateway","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/gateway/PaymentGatewayBotonPagoController.java","3","63","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"1","com.b2cretailstore.storefront.controllers.pages","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/pages/ConfigureController.java","3","41","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"1","com.b2cretailstore.storefront.controllers.cms","/b2cretailstore/bin/custom/b2cretailstorestorefront/web/src/com/b2cretailstore/storefront/controllers/cms/ProductCarouselComponentController.java","3","54","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
